"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M901.82T12.55","-0.0693282262"," 0.3824601284"," 0.3824601284"," 0.0021191502","-0.0854454536","-0.2449617985","-0.4545343516","-0.0886765268"," 0.0073367964","-0.3070813151","-0.0186681590"," 0.0025716142","-0.0373680669","-0.2708478777"," 0.0243349840"," 0.7904513011"," 0.1759091261","-0.0007040111","-0.1900274423"
"M901.82T17.55","-0.47795904","-0.17564090","-0.17564090","-0.13077118"," 0.06430056"," 0.66577590","-0.08009249","-0.09005135","-0.10377122","-0.16542590","-0.07813697","-0.05663016"," 0.06604945","-0.23651397","-0.20530738","-0.04923134"," 0.80966719","-0.21577610"," 0.63515583"
"M902.16T16.56","-0.544419484","-0.333959738","-0.333959738","-0.222299126","-0.277142679"," 0.677338836"," 0.116520034","-0.105863030","-0.110793006","-0.181074732","-0.032834236"," 0.638865023","-0.200248042"," 0.453345894","-0.204293931"," 0.571928518"," 0.002436569"," 0.119495934","-0.033043067"
"M902.81T18.56","-0.452083318"," 0.187443342"," 0.187443342","-0.002052956","-0.036469996"," 0.678739880","-0.072824954","-0.296239057","-0.024763775"," 0.049310313"," 0.144692559","-0.123722539"," 0.089294854","-0.149179166","-0.428478467"," 0.054814144"," 0.307404861","-0.100291805","-0.013037263"
"M902.82T11.55","-0.03356120"," 0.43697055"," 0.43697055","-0.09440139","-0.24239746","-0.25933511","-0.25616679"," 0.05037512"," 0.36914094","-0.31332302"," 0.22361438"," 0.03816713","-0.23335928"," 0.14679932","-0.23364928"," 0.07553816","-0.07810425"," 0.14139301","-0.17467137"
"M903.48T13.45","-0.204858135"," 0.533417803"," 0.533417803"," 0.103280626"," 0.111810504","-0.015763478","-0.128089251","-0.142118356"," 0.012190903","-0.667225753"," 0.010328952","-0.015927966"," 0.003348577"," 0.013266229"," 0.113252673"," 0.007070208"," 0.021606189","-0.246914962","-0.042092563"
"M906.16T14.49","-0.008563487","-0.070030430","-0.070030430"," 0.307203192"," 0.117249379","-0.535414639","-0.466074093"," 0.182078596"," 0.237835496"," 0.032417532"," 0.235893463","-0.028287647","-0.019223889","-0.064890432"," 0.066517741","-0.120514081"," 0.138366689"," 0.087992176","-0.022525135"
"M906.33T13.55"," 0.07228490","-0.17262092","-0.17262092"," 0.25279818"," 0.01452726"," 0.12104279"," 0.16321477","-0.69793637"," 0.17591808"," 0.02959336"," 0.09819410"," 0.13683095"," 0.17828901"," 0.14233824"," 0.06363364"," 0.05805152","-0.65217526","-0.02569149"," 0.21432815"
"M908.49T16.55"," 0.08112881","-0.22624103","-0.22624103"," 0.27556756"," 0.29079116"," 0.08417997"," 0.19573675","-0.01442665"," 0.17112328","-0.66420277"," 0.18345126","-0.11647043"," 0.04290727","-0.01571168"," 0.02626715","-0.29506707"," 0.15816121"," 0.15538474","-0.10633850"
"M908.82T17.56","-0.840630171","-0.192860470","-0.192860470"," 0.360691832"," 0.071670749","-0.322750316","-0.029354489"," 0.132332677"," 0.109678449","-0.448799796"," 0.182382174","-0.125063504"," 0.347863404"," 0.271297876"," 0.081494062"," 0.155055863","-0.001333839"," 0.126772808"," 0.314413159"
"M909.31T17.56","-0.720052978"," 0.209735822"," 0.209735822","-0.088728278","-0.005203362"," 0.635532295","-0.058805699"," 0.043264207","-0.077431975","-0.121353126"," 0.054147987"," 0.100426467","-0.018286146","-0.102284844"," 0.164650151"," 0.025201776","-0.043075545","-0.100537066","-0.106935508"
"M909.82T12.55"," 0.23265428"," 0.21876922"," 0.21876922"," 0.28858860","-0.24463241","-0.01833662","-0.25961674"," 0.12939388"," 0.30786660","-0.24623652","-0.06452079"," 0.16562683"," 0.25923031","-0.09596071","-0.30548723","-0.19777206","-0.10491446"," 0.23655031","-0.51997171"
"M909.82T17.56","-0.230799336","-0.216070070","-0.216070070","-0.099135637"," 0.097627275"," 0.812997733","-0.211843156"," 0.069330086","-0.188355804"," 0.085395931","-0.023172537","-0.024675804","-0.193757390","-0.008130347","-0.362677404"," 0.779233997","-0.035986832","-0.017334358","-0.016576275"
"M910.15T17.55","-0.588655359","-0.213792430","-0.213792430","-0.125530892","-0.015228414"," 0.009804858","-0.103162835"," 0.333621827"," 0.131743973"," 0.138281973"," 0.361648198"," 0.196000377"," 0.153217146"," 0.187054067","-0.178856692"," 0.046128680","-0.070586120"," 0.041329938","-0.089225866"
"M910.8T18.56","-0.49966108"," 0.15427287"," 0.15427287","-0.08450903","-0.21666041"," 0.65028715"," 0.05601343"," 0.11628927"," 0.08798620"," 0.18216018"," 0.11314760"," 0.08902381","-0.09313762"," 0.05702358","-0.31401476","-0.37336656"," 0.03068574","-0.18738512"," 0.07757189"
"M910.81T11.54"," 0.006477137"," 0.179740383"," 0.179740383"," 0.265450571"," 0.086882848","-0.312933776","-0.195619477"," 0.147024702","-0.217117718","-0.300095200"," 0.040619022","-0.134225096"," 0.011271775"," 0.180233096","-0.138516664"," 0.363872828"," 0.135172434","-0.289904391","-0.008072857"
"M911.48T17.56","-0.22101856"," 0.41388790"," 0.41388790","-0.32378154","-0.04106907","-0.07439447","-0.19065138"," 0.04752120","-0.29250393","-0.09581066"," 0.20965636"," 0.18265773","-0.34417341","-0.14510448","-0.27143911","-0.03882383"," 0.24388575"," 0.64036533","-0.11309174"
"M911.81T18.56","-0.19428735"," 0.05029953"," 0.05029953"," 0.06632564"," 0.13292720"," 0.69781308","-0.18827612"," 0.36986177","-0.18435282","-0.10789354"," 0.07480874"," 0.10404673","-0.05658884","-0.37665664","-0.40310869","-0.15277256","-0.08214021"," 0.30646030","-0.10676574"
"M911.82T11.54"," 0.013278353","-0.262853926","-0.262853926"," 0.350492866"," 0.004476464","-0.251375482","-0.088493577"," 0.167926749"," 0.343316357","-0.163970452"," 0.260638954"," 0.059539229"," 0.019551076"," 0.349867384","-0.043293051","-0.423805450","-0.090039444"," 0.128871391","-0.111273516"
"M913.49T13.02","-0.004773575"," 0.330799899"," 0.330799899","-0.053062194"," 0.133269552","-0.100643675","-0.238519017","-0.280461214"," 0.824015270","-0.341860678","-0.163526175"," 0.183036052"," 0.041638940"," 0.158176251","-0.286900779","-0.426557325","-0.071307172"," 0.015018205","-0.049142266"
"M917.15T16.56","-0.405526001","-0.259792590","-0.259792590"," 0.033038607"," 0.050258051"," 0.707691044","-0.003732242","-0.048284916","-0.037013496","-0.320750516","-0.091161679"," 0.040729033"," 0.008457875","-0.166875645"," 0.075035497"," 0.151469028"," 0.217736795"," 0.053317255"," 0.255196488"
"M917.8T18.15","-0.80865280"," 0.01367912"," 0.01367912","-0.05085355"," 0.52119001","-0.22978532","-0.05427874","-0.05774800","-0.08812930","-0.11415616"," 0.10610359"," 0.01903352"," 0.06278417","-0.11039235","-0.08153942"," 0.42260598"," 0.05034119"," 0.12115418"," 0.26496475"
"M918.81T18.56","-0.6041468799"," 0.1333728003"," 0.1333728003","-0.0466986813"," 0.1205676287"," 0.2709920387","-0.1903041776"," 0.2297142560"," 0.0319113537"," 0.1217027105"," 0.1473031095"," 0.2195991601"," 0.2595241325","-0.3143843196","-0.3926948468","-0.0004388486","-0.2150058048","-0.0691000402"," 0.1647136085"
"M921.33T13.55","-0.005887294","-0.021228094","-0.021228094"," 0.366389692","-0.086020055"," 0.013770208","-0.071504152"," 0.136242218"," 0.226823893","-0.213559817"," 0.042863670","-0.769516192"," 0.061562990"," 0.176802824"," 0.181793476"," 0.015221549","-0.175381100"," 0.173624130","-0.030769852"
"M921.82T11.73"," 0.19045134"," 0.06809507"," 0.06809507"," 0.17126439"," 0.03698273","-0.29588778","-0.07716302"," 0.12504661"," 0.13129418","-0.23935840"," 0.07060672"," 0.03363835"," 0.14478564","-0.20294847","-0.06348896"," 0.03653202"," 0.29382317"," 0.20240018","-0.69416884"
"M922.15T17.56","-0.399046557","-0.007715738","-0.007715738"," 0.138791690"," 0.211181234","-0.336100477","-0.330585455","-0.144638288","-0.058775538","-0.161751106"," 0.115779849"," 0.059600977"," 0.882684151","-0.031290082","-0.229537012","-0.108055562"," 0.251691832"," 0.328220797","-0.172738978"
"M922.32T11.54"," 0.02099126","-0.23783264","-0.23783264"," 0.11072984","-0.23747918","-0.37625110","-0.15285043","-0.07472758","-0.15934639","-0.16539978"," 0.38583880"," 0.32959271"," 0.07896353"," 0.11319754"," 0.35543056"," 0.20035081"," 0.04204334"," 0.17771069","-0.17312935"
"M922.8T18.56","-0.46487935"," 0.04423071"," 0.04423071","-0.13555408"," 0.31700013","-0.01414352","-0.34279869"," 0.06253095"," 0.06783185","-0.26215530"," 0.07332903"," 0.43276019","-0.13576469","-0.25596063","-0.11399469","-0.02093843"," 0.26983107"," 0.23942169"," 0.19502307"
"M922.81T11.54"," 0.283636621"," 0.407692863"," 0.407692863"," 0.395063441"," 0.097291262","-0.301365398","-0.053111729"," 0.040195587","-0.141324231","-0.237488022","-0.275936383"," 0.014298549","-0.172153549"," 0.040408683","-0.229775838"," 0.101433968","-0.109956500","-0.001158498","-0.265443687"
"M923.82T13.52","-0.13701518","-0.36866990","-0.36866990"," 0.02860435"," 0.14510419","-0.32545534"," 0.68602569"," 0.13946512","-0.13456710","-0.31340883"," 0.13774821"," 0.08640543"," 0.00749412"," 0.12619582"," 0.12223516"," 0.01185910","-0.34527500","-0.09872198"," 0.60064604"
"M924.81T18.55","-0.5327094707","-0.1708604684","-0.1708604684"," 0.1402088401"," 0.0930910602"," 0.7273098150"," 0.0002198423"," 0.1339322545"," 0.0739277534","-0.3394946633"," 0.2560249011"," 0.0885397159"," 0.1937102248","-0.2767661056","-0.2909711400","-0.1001506893","-0.1224216898"," 0.1935215626"," 0.1037487257"
"M925.81T17.56","-0.33399509","-0.32287438","-0.32287438"," 0.23699097"," 0.48572884","-0.02773320"," 0.23779741"," 0.20556199"," 0.03103109"," 0.02052871"," 0.03027487"," 0.22476655"," 0.13064310","-0.36673434","-0.12391410","-0.01275808","-0.08752660"," 0.14903321","-0.15394658"
"M925.82T12.55"," 0.028967195"," 0.058810610"," 0.058810610","-0.264647682","-0.039898557","-0.243023453","-0.120251117","-0.084118655"," 0.444578108"," 0.163966083"," 0.391500488","-0.144018918","-0.252560712","-0.037580653","-0.181461524","-0.042784870","-0.005400122"," 0.347824995","-0.078711827"
"M926.49T14.05"," 0.215589970"," 0.527670370"," 0.527670370","-0.265405992"," 0.039113461","-0.129704995","-0.572672048","-0.124276232","-0.022753696","-0.454685535","-0.020217136"," 0.065369632","-0.022057034","-0.120843015"," 0.131868587"," 0.079465133","-0.002966483"," 0.074235012"," 0.074599631"
"M926.81T18.56","-0.458910900","-0.438632836","-0.438632836","-0.032643725"," 0.185802081"," 0.821164595","-0.209132695"," 0.004919218"," 0.035357671"," 0.203974654","-0.046998291"," 0.310435489"," 0.273802878"," 0.007681147","-0.262855252","-0.004133756","-0.082521952"," 0.220833804","-0.089509294"
"M927.48T16.56","-0.266152124"," 0.337548542"," 0.337548542"," 0.106978944"," 0.052066326","-0.226437978"," 0.105002432","-0.875223599"," 0.141262110"," 0.110426117"," 0.023464071","-0.215463290"," 0.109446964","-0.001964469"," 0.144564024"," 0.133267808","-0.071833961"," 0.083534780","-0.028035240"
"M927.81T18.56","-0.319060824","-0.009514194","-0.009514194"," 0.137944616"," 0.763159535","-0.133747419","-0.247832312"," 0.360047557","-0.358644523"," 0.234436441"," 0.113669968","-0.165003634","-0.077808875","-0.178704800"," 0.001420810"," 0.022098728"," 0.029578323"," 0.033508399","-0.196033600"
"M928.81T17.56","-0.477835868"," 0.444760874"," 0.444760874"," 0.088875888","-0.002840814"," 0.714777078","-0.057540363"," 0.020261325","-0.164193389"," 0.151389491","-0.080805359","-0.101885885","-0.075117379","-0.151449310","-0.398645598","-0.274496918"," 0.024353117","-0.063902473","-0.040465291"
"M929.16T14.49","-0.07093611"," 0.12362077"," 0.12362077"," 0.07215299","-0.15137183","-0.29821692"," 0.05197913"," 0.19167906","-0.28931163"," 0.14149539"," 0.05694058"," 0.22958681","-0.04947349","-0.17970651"," 0.10145930"," 0.11533916"," 0.04415277","-0.42106563"," 0.20805540"
"M931.15T16.07","-0.14257106","-0.34688910","-0.34688910"," 0.12669095"," 0.03331104","-0.20074065","-0.56742786"," 0.14661198"," 0.05909064"," 0.12231399"," 0.24420197"," 0.20562957"," 0.19323254"," 0.05156074"," 0.17953741"," 0.02772978"," 0.17114602","-0.10418307"," 0.14764421"
"M931.15T13.54"," 0.05319545","-0.47409734","-0.47409734"," 0.24340028"," 0.13171423","-0.18054590"," 0.28938660"," 0.79558052"," 0.03617199","-0.11185121"," 0.34848653"," 0.15472538","-0.08331450","-0.02081256","-0.27350483","-0.43878816","-0.00193404","-0.06168422"," 0.06796913"
"M931.82T12.55"," 0.05614919","-0.40960458","-0.40960458"," 0.27474635","-0.11064631","-0.33822538","-0.16451161"," 0.23333960"," 0.33099086","-0.37008185"," 0.41995363"," 0.20087583"," 0.02543563"," 0.31083265","-0.15851384"," 0.18113464","-0.04372782"," 0.10315447","-0.13169688"
"M933.32T17.56","-0.614959871","-0.249581189","-0.249581189","-0.070840048"," 0.104056907"," 0.764097389"," 0.020314029"," 0.134946617","-0.010654466","-0.160603133"," 0.117545040","-0.016814868"," 0.237029375","-0.183736525","-0.158647017"," 0.116115201"," 0.076188889","-0.005019565"," 0.150144424"
"M933.32T12.54"," 0.14960538","-0.27262616","-0.27262616"," 0.20277758"," 0.21457461","-0.23316281","-0.03913333"," 0.01511976","-0.42733392","-0.10333989"," 0.11027594"," 0.02310479"," 0.23703442"," 0.25186264","-0.11080034"," 0.01955526"," 0.18818746"," 0.31196009","-0.26503533"
"M933.83T12.55"," 0.085834801","-0.125148992","-0.125148992"," 0.024119351","-0.033865098","-0.029977645","-0.015171107"," 0.083201224"," 0.008593018","-0.533280220"," 0.307474661","-0.239860788","-0.340688345"," 0.319340386"," 0.125488016"," 0.115574147"," 0.314079838","-0.008533259"," 0.067969004"
"M934.15T16.56","-0.186733984","-0.114818749","-0.114818749","-0.007040807"," 0.247164256"," 0.475682016","-0.425052788"," 0.098299228"," 0.171674400","-0.129220024"," 0.179989419"," 0.163973563","-0.064090980","-0.176810133"," 0.196437600","-0.026643415","-0.228652513","-0.242350761"," 0.183012422"
"M934.8T18.56","-0.346838621","-0.222485393","-0.222485393"," 0.006796284","-0.008763744"," 0.903887657","-0.152266148"," 0.362510156","-0.021788677","-0.143645234"," 0.035979246"," 0.120073614"," 0.267928865","-0.126401612","-0.291543558","-0.223141776"," 0.070517730","-0.059229195"," 0.050895801"
"M935.81T17.56","-0.57414322"," 0.15760730"," 0.15760730"," 0.11586825","-0.17415029","-0.30727496","-0.13911830","-0.09116516","-0.24331599","-0.16592798"," 0.02690656","-0.01068187","-0.07050179","-0.33621046","-0.27589420"," 0.85999851"," 0.27563831","-0.03412149"," 0.82887947"
"M936.15T17.56","-0.199574009"," 0.117305444"," 0.117305444","-0.415365082","-0.009000605","-0.054461827"," 0.010744534"," 0.176723565"," 0.122419782"," 0.274679288"," 0.231939854","-0.069566193","-0.368232722","-0.293740193","-0.196403325"," 0.728250346","-0.093018854"," 0.116489378","-0.196494825"
"M936.8T18.56","-0.57087291"," 0.08047850"," 0.08047850","-0.22677126"," 0.07254242"," 0.80904671","-0.16503722"," 0.10296447","-0.21822668"," 0.09389939"," 0.23591031"," 0.37079457"," 0.14249733","-0.22787246","-0.27696997","-0.04509137","-0.15530564","-0.22159933"," 0.11913465"
"M936.81T11.55"," 0.006452209"," 0.645116983"," 0.645116983"," 0.285418072","-0.298981362","-0.189678118","-0.287751430","-0.054948544","-0.059439688","-0.260308514","-0.065722176","-0.024889838","-0.049820303","-0.024008549","-0.154768582","-0.005779554"," 0.006292684"," 0.120209796","-0.232510069"
"M937.81T17.56","-0.75499449"," 0.31534090"," 0.31534090","-0.05756323","-0.33500914"," 0.45996240"," 0.02309610","-0.05873516","-0.19035231","-0.04707246","-0.19965668"," 0.05791550"," 0.02007204","-0.13070752"," 0.44201100","-0.12607542"," 0.23701625","-0.01943397"," 0.04884529"
"M937.81T12.55"," 0.05187368"," 0.56760028"," 0.56760028","-0.09633373"," 0.38367561","-0.28907771","-0.46919293"," 0.02828183","-0.07599758","-0.27875827"," 0.18087848"," 0.02440318"," 0.13779163"," 0.14053321","-0.22665903","-0.21236379","-0.03226300"," 0.16952119","-0.57151333"
"M938.31T16.56","-0.04844585"," 0.21817264"," 0.21817264"," 0.16082472"," 0.23556345","-0.23501586"," 0.34920124","-0.70871567"," 0.28299346"," 0.23171580"," 0.43932308","-0.04563895","-0.55884877"," 0.12168097","-0.11224366","-0.46449397","-0.25227630"," 0.22334938","-0.05531834"
"M940.15T17.55","-0.392181736","-0.414058854","-0.414058854","-0.084747977"," 0.230338393"," 0.665649110","-0.214909558"," 0.682711775"," 0.103800119"," 0.153351095","-0.235174377"," 0.291439843"," 0.264272319","-0.156079763","-0.300530902"," 0.030744019","-0.003429361","-0.170603762","-0.036531530"
"M942.81T12.55"," 0.0392816181","-0.3270698976","-0.3270698976"," 0.0001414449"," 0.0336742588","-0.2571232892","-0.0831398156","-0.0116319755"," 0.5107751407","-0.1277214727"," 0.1793772018"," 0.1069140555","-0.0285853270"," 0.0983476059","-0.0533125855"," 0.5012347749","-0.0697047993"," 0.0118417088","-0.1962287497"
"M943.31T17.56","-0.472883609","-0.523235984","-0.523235984"," 0.132869795","-0.105282290","-0.321542033","-0.074321907"," 0.002702525","-0.008490359"," 0.555916845"," 0.146381378","-0.138301608"," 0.141134876","-0.156790879"," 0.054989021"," 0.540636085","-0.016756578"," 0.219719440"," 0.546491264"
"M943.31T12.55","-0.02662910","-0.38480205","-0.38480205"," 0.11631670"," 0.09933305","-0.19728137","-0.03208899"," 0.15871922"," 0.00359215","-0.13205005"," 0.16030830","-0.01659127"," 0.28591574"," 0.03086390"," 0.08169930","-0.24644548"," 0.41020960"," 0.17663228","-0.10289988"
"M944.82T17.56","-0.4877727665","-0.2812309912","-0.2812309912","-0.0173366073"," 0.0455703275"," 0.7434751710","-0.0005435719","-0.0034603766"," 0.0162773759"," 0.0317769021","-0.1524663371","-0.2001127914"," 0.0514328685"," 0.0565945227"," 0.7956235506","-0.2004788163"," 0.0329309291","-0.1599967358"," 0.0109483377"
"M944.82T12.55"," 0.01359452"," 0.01967246"," 0.01967246","-0.06206731","-0.00520155","-0.22197563"," 0.06574606","-0.15669690","-0.18180180","-0.18763767"," 0.01431283"," 0.31671346","-0.06953511"," 0.12149071"," 0.06155457","-0.22300319"," 0.05863842"," 0.50440963","-0.08788596"
"M945.81T17.56","-0.67409053","-0.07260182","-0.07260182","-0.09963873","-0.09958491"," 0.61818170","-0.03700004","-0.23399665","-0.02773079","-0.06266271"," 0.10963253"," 0.08735388","-0.01725155","-0.15767632"," 0.70157212"," 0.04926302","-0.08926284"," 0.04474752"," 0.03334795"
"M945.82T11.61"," 0.098946502"," 0.032740507"," 0.032740507","-0.124805783"," 0.388717139","-0.238956481","-0.056530737"," 0.094437589","-0.068262870","-0.229922206"," 0.199133623","-0.004018046","-0.004120266","-0.017826930","-0.007968769","-0.186186570"," 0.312600096","-0.174570952","-0.046146353"
"M946.82T16.55","-0.480954833"," 0.271730307"," 0.271730307"," 0.031814665"," 0.058489507","-0.318146275","-0.071974542"," 0.674508608"," 0.651676689"," 0.395569763","-0.221440302","-0.269790853","-0.057139592","-0.311891759","-0.172703422"," 0.011570371","-0.294658855"," 0.005772584","-0.174162369"
"M947.81T17.56","-0.58702998","-0.26850783","-0.26850783"," 0.31013257","-0.17207997","-0.07274756"," 0.28918233","-0.14538803"," 0.26552054"," 0.59441078"," 0.55247959","-0.08119921"," 0.05702573","-0.10677419"," 0.15521985"," 0.21436943","-0.01879275","-0.40658095","-0.31073251"
"M947.82T12.55","-0.04317000","-0.23839922","-0.23839922","-0.08740603"," 0.16102284"," 0.54168429","-0.39253958"," 0.14120412","-0.29281421","-0.24675956","-0.34029685"," 0.64708868","-0.26730606","-0.12005254"," 0.51124807"," 0.54915271","-0.08994213"," 0.03875834","-0.23307364"
"M948.8T18.56","-0.73078161"," 0.16689709"," 0.16689709"," 0.07359065","-0.21754511","-0.22970047","-0.60409131"," 0.30764749","-0.12640351","-0.09282845"," 0.29297461"," 0.07979319"," 0.07834997"," 0.17823180"," 0.18029962"," 0.02547073","-0.06452486"," 0.44110146"," 0.07462163"
"M949.48T13.55","-0.010461574"," 0.636954916"," 0.636954916"," 0.109424103","-0.067411603","-0.140500746"," 0.010511255"," 0.137768708","-0.118988500","-0.200583622","-0.676408511","-0.221463148","-0.166932602"," 0.098335228"," 0.213815503","-0.009335081","-0.051816161","-0.009950706","-0.169912375"
